"work_year","experience_level","employment_type","job_title","job_category","salary_in_usd","employee_residence","company_location","company_size"
"2023","SE","FT","Data Scientist","Data Scientist",204000,"US","US","M"
"2023","MI","FT","Applied Scientist","Research Scientist",198000,"US","US","M"
"2023","MI","FT","Applied Scientist","Research Scientist",132000,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",141600,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",94400,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",135000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",108000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",167560,"US","US","M"
"2023","EN","FT","Data Engineer","Data Engineer",80000,"US","US","M"
"2023","EN","FT","Data Engineer","Data Engineer",52500,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",149500,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",258000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",186600,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",116500,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",61520,"GB","GB","M"
"2023","MI","FT","Data Engineer","Data Engineer",43064,"GB","GB","M"
"2023","SE","FT","Applied Scientist","Research Scientist",175000,"US","US","M"
"2023","SE","FT","Applied Scientist","Research Scientist",145000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",195000,"US","US","M"
"2023","MI","FT","Research Scientist","Research Scientist",220000,"US","US","M"
"2023","MI","FT","Research Scientist","Research Scientist",190000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",113366,"DE","DE","L"
"2023","SE","CT","Consultant Data Engineer","Data Engineer",118539,"CA","CA","L"
"2023","MI","FT","Data Analyst","Data Analyst",86128,"GB","GB","L"
"2023","SE","FT","BI Developer","BI Analyst",167500,"US","US","M"
"2023","SE","FT","BI Developer","BI Analyst",106500,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",146000,"GB","GB","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",97400,"GB","GB","M"
"2023","SE","FT","Data Scientist","Data Scientist",278700,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",159300,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",323300,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",184700,"US","US","M"
"2023","EN","FT","Data Analyst","Data Analyst",40747,"CA","CA","L"
"2023","SE","FT","Data Engineer","Data Engineer",166364,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",116455,"US","US","M"
"2023","SE","FT","Business Intelligence Analyst","BI Analyst",145000,"US","US","M"
"2023","SE","FT","Business Intelligence Analyst","BI Analyst",125000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",76000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",131000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",250000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",222000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",166500,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",105700,"US","US","M"
"2023","SE","FT","Business Intelligence Developer","BI Analyst",138000,"US","US","M"
"2023","SE","FT","Business Intelligence Developer","BI Analyst",67000,"US","US","M"
"2023","SE","FT","Research Engineer","Research Scientist",211200,"US","US","M"
"2023","SE","FT","Research Engineer","Research Scientist",176000,"US","US","M"
"2023","SE","FT","Business Intelligence Analyst","BI Analyst",200000,"US","US","M"
"2023","SE","FT","Business Intelligence Analyst","BI Analyst",180000,"US","US","M"
"2023","SE","FT","BI Analyst","BI Analyst",18381,"TR","TR","L"
"2023","EN","FT","Research Scientist","Research Scientist",200000,"US","US","M"
"2023","EN","FT","Research Scientist","Research Scientist",120000,"US","US","M"
"2023","EX","FT","Data Scientist","Data Scientist",126500,"US","US","M"
"2023","EX","FT","Data Scientist","Data Scientist",78000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",176000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",133000,"US","US","M"
"2023","MI","FT","Machine Learning Specialist","ML Engineer",70000,"FR","FR","M"
"2023","MI","FT","Machine Learning Specialist","ML Engineer",40000,"FR","FR","M"
"2023","MI","FT","Research Scientist","Research Scientist",158080,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",182000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",150000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",231000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",200800,"US","US","M"
"2023","EN","FT","Research Scientist","Research Scientist",250800,"US","US","M"
"2023","EN","FT","Research Scientist","Research Scientist",167200,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",159100,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",120160,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",110000,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",165000,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",149094,"US","US","M"
"2023","EX","FT","Head of Data","Data Scientist",290000,"US","US","L"
"2023","SE","FT","Business Intelligence Engineer","BI Analyst",247500,"US","US","M"
"2023","SE","FT","Business Intelligence Engineer","BI Analyst",172200,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",72250,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",162500,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",130000,"US","US","M"
"2023","EN","FT","Data Quality Engineer","Data Engineer",23753,"PT","PT","L"
"2023","SE","FT","Research Analyst","Research Scientist",83000,"US","US","M"
"2023","SE","FT","Research Analyst","Research Scientist",63967,"US","US","M"
"2023","SE","FT","Research Analyst","Research Scientist",188600,"US","US","M"
"2023","SE","FT","Research Analyst","Research Scientist",111550,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",219300,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",143000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",232200,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",133300,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",204060,"DE","DE","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",140358,"DE","DE","M"
"2023","MI","FT","Data Engineer","Data Engineer",198900,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",183310,"US","US","M"
"2023","EN","FT","Research Analyst","Research Scientist",43064,"GB","GB","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",392000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",224000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",233000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",199098,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",172000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",220000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",128000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",81500,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",208450,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",151600,"US","US","M"
"2023","SE","FT","ML Engineer","ML Engineer",208450,"US","US","M"
"2023","SE","FT","ML Engineer","ML Engineer",151600,"US","US","M"
"2023","SE","FT","Research Engineer","Research Scientist",240960,"US","US","M"
"2023","SE","FT","Research Engineer","Research Scientist",200800,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",120681,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",72409,"US","US","M"
"2023","SE","FT","Research Engineer","Research Scientist",250000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",170000,"US","US","M"
"2023","SE","FT","Principal Machine Learning Engineer","ML Engineer",38290,"BR","BR","L"
"2023","EX","FT","AI Architect","AI Engineer",215936,"BE","US","L"
"2023","MI","FT","Data Engineer","Data Engineer",167500,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",106500,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",359170,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",310270,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",295490,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",178560,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",148800,"US","US","M"
"2023","SE","FT","Deep Learning Engineer","ML Engineer",331640,"US","US","M"
"2023","SE","FT","Deep Learning Engineer","ML Engineer",283780,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",167954,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",115830,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",331640,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",267720,"US","US","M"
"2023","SE","FT","Data Visualization Specialist","Data Analyst",185000,"US","US","M"
"2023","SE","FT","Data Visualization Specialist","Data Analyst",50000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",331640,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",283780,"US","US","M"
"2023","SE","FT","ML Engineer","ML Engineer",199000,"US","US","M"
"2023","SE","FT","ML Engineer","ML Engineer",145000,"US","US","M"
"2023","SE","FT","MLOps Engineer","ML Engineer",199000,"US","US","M"
"2023","SE","FT","MLOps Engineer","ML Engineer",142000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",170000,"GB","GB","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",283780,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",66000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",52000,"US","US","M"
"2023","SE","FT","Data Manager","Data Engineer",110400,"US","US","M"
"2023","SE","FT","Data Manager","Data Engineer",68000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",316000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",178560,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",148800,"US","US","M"
"2023","SE","FT","AI Architect","AI Engineer",200000,"US","US","L"
"2023","SE","FT","Data Analyst","Data Analyst",166500,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",113220,"US","US","M"
"2023","SE","FT","ML Engineer","ML Engineer",365630,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",131000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",185000,"US","US","L"
"2023","SE","FT","Data Scientist","Data Scientist",86700,"US","US","L"
"2023","SE","FT","Data Analyst","Data Analyst",192300,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",153800,"US","US","M"
"2023","MI","FT","Business Intelligence Data Analyst","BI Analyst",67419,"CA","CA","L"
"2023","MI","FT","Data Analyst","Data Analyst",131650,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",105320,"US","US","M"
"2023","SE","FT","Decision Scientist","Data Scientist",126400,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",235400,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",160080,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",146190,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",119610,"US","US","M"
"2023","MI","FT","Research Scientist","Research Scientist",175000,"US","US","M"
"2023","EX","FT","Data Scientist","Data Scientist",228856,"GB","GB","M"
"2023","EX","FT","Data Scientist","Data Scientist",144540,"GB","GB","M"
"2023","MI","FT","Data Architect","Data Engineer",150000,"US","US","M"
"2023","MI","FT","Data Architect","Data Engineer",100000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",48585,"ES","ES","M"
"2023","SE","FT","Data Scientist","Data Scientist",38868,"ES","ES","M"
"2023","SE","FT","Data Analyst","Data Analyst",126500,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",78000,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",300000,"GB","GB","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",200000,"GB","GB","M"
"2023","SE","FT","Data Engineer","Data Engineer",96000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",72000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",323300,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",184700,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",205150,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",167850,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",278700,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",159300,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",222750,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",182250,"US","US","M"
"2023","EN","FT","Data Science Engineer","Data Scientist",104024,"CH","CH","S"
"2023","MI","FT","Data Scientist","Data Scientist",50745,"AD","AD","S"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",296400,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",148594,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",206000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",140250,"US","US","M"
"2023","SE","FT","Data Analytics Manager","Data Analyst",254500,"US","US","L"
"2023","SE","FT","Data Analytics Manager","Data Analyst",130900,"US","US","L"
"2023","SE","FT","Data Scientist","Data Scientist",198000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",124000,"US","US","M"
"2023","SE","FT","BI Analyst","BI Analyst",234485,"US","US","M"
"2023","SE","FT","BI Analyst","BI Analyst",112655,"US","US","M"
"2023","EN","FT","Data Analyst","Data Analyst",125000,"US","US","M"
"2023","EN","FT","Data Analyst","Data Analyst",105000,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",86128,"GB","GB","M"
"2023","MI","FT","Data Scientist","Data Scientist",51676,"GB","GB","M"
"2023","MI","FT","Data Engineer","Data Engineer",70179,"FR","FR","M"
"2023","MI","FT","Data Engineer","Data Engineer",64781,"FR","FR","M"
"2023","SE","FT","Data Scientist","Data Scientist",184184,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",167441,"US","US","M"
"2023","EN","FT","AI Programmer","AI Engineer",74087,"CA","CA","L"
"2023","EN","FT","Data Scientist","Data Scientist",32390,"NL","NL","L"
"2023","EX","FT","Data Engineer","Data Engineer",204500,"US","US","M"
"2023","EN","FT","Analytics Engineer","Data Engineer",90000,"US","US","M"
"2023","EN","FT","Analytics Engineer","Data Engineer",84000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",202400,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",147200,"US","US","M"
"2023","SE","FT","Business Intelligence Engineer","BI Analyst",192000,"US","US","M"
"2023","SE","FT","Business Intelligence Engineer","BI Analyst",142000,"US","US","M"
"2023","SE","FT","Data Operations Manager","Data Scientist",143000,"US","US","M"
"2023","SE","FT","Data Operations Manager","Data Scientist",129000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",191000,"US","US","M"
"2023","SE","FT","Data Specialist","Data Analyst",85000,"US","US","M"
"2023","SE","FT","Data Specialist","Data Analyst",70000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",147648,"GB","GB","M"
"2023","SE","FT","Data Engineer","Data Engineer",98432,"GB","GB","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",212800,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",144800,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",250000,"US","US","M"
"2023","EN","FT","Data Scientist","Data Scientist",16000,"EC","EC","L"
"2023","MI","FT","Data Engineer","Data Engineer",27000,"PE","PT","S"
"2023","EX","FT","Data Manager","Data Engineer",72000,"MX","MX","S"
"2023","SE","FT","Data Engineer","Data Engineer",172900,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",144100,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",230000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",101500,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",83700,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",253430,"US","US","M"
"2023","SE","FT","Business Intelligence Engineer","BI Analyst",202800,"US","US","L"
"2023","SE","FT","Business Intelligence Engineer","BI Analyst",104300,"US","US","L"
"2023","SE","FT","Data Scientist","Data Scientist",283000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",184000,"US","US","M"
"2023","EX","FT","Data Scientist","Data Scientist",220000,"US","US","M"
"2023","SE","FT","Applied Scientist","Research Scientist",246500,"US","US","M"
"2023","SE","FT","Applied Scientist","Research Scientist",133500,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",174000,"US","US","M"
"2023","EX","FT","Head of Data Science","Data Scientist",330000,"US","US","M"
"2023","EX","FT","Head of Data Science","Data Scientist",230000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",254000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",218540,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",123040,"GB","GB","M"
"2023","MI","FT","Data Scientist","Data Scientist",73824,"GB","GB","M"
"2023","MI","FT","Data Manager","Data Engineer",167000,"US","US","M"
"2023","MI","FT","Data Manager","Data Engineer",109000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",208000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",193000,"US","US","M"
"2023","SE","FT","Lead Machine Learning Engineer","ML Engineer",115000,"MD","IL","S"
"2023","SE","FT","Applied Scientist","Research Scientist",216000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",284000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",227000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",205000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",160000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",191400,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",127600,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",230000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",139600,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",85700,"US","US","M"
"2023","MI","FT","Data Analytics Manager","Data Analyst",38915,"IN","IN","M"
"2023","MI","FT","Data Quality Analyst","Data Analyst",95000,"US","US","M"
"2023","MI","FT","Data Quality Analyst","Data Analyst",70000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",258000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",171000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",87000,"CA","CA","M"
"2023","SE","FT","Data Engineer","Data Engineer",73000,"CA","CA","M"
"2023","EN","FT","AI Scientist","AI Engineer",20000,"TR","TR","S"
"2023","MI","FT","Data Modeller","Data Engineer",110736,"GB","GB","M"
"2023","MI","FT","Data Modeller","Data Engineer",55368,"GB","GB","M"
"2023","SE","FT","Data Engineer","Data Engineer",232960,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",151840,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",163152,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",108768,"US","US","M"
"2023","SE","FT","Research Engineer","Research Scientist",370000,"US","US","M"
"2023","SE","FT","Research Engineer","Research Scientist",245000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",285000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",193900,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",240000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",163200,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",163200,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",345000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",234700,"US","US","M"
"2023","SE","FT","AI Scientist","AI Engineer",100000,"TR","US","S"
"2023","EN","FT","Finance Data Analyst","Data Analyst",40000,"NG","NG","S"
"2023","SE","FT","Software Data Engineer","Data Engineer",210000,"US","US","L"
"2023","MI","FT","Machine Learning Research Engineer","Research Scientist",90000,"SA","SA","M"
"2023","MI","FT","Data Analyst","Data Analyst",59382,"DE","DE","L"
"2023","SE","FT","Analytics Engineer","Data Engineer",90000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",84000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",221300,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",147500,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",210000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",160000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",192000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",151000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",169000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",204500,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",142200,"US","US","M"
"2023","SE","FT","Business Intelligence Engineer","BI Analyst",210000,"US","US","M"
"2023","SE","FT","Business Intelligence Engineer","BI Analyst",170000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",189750,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",131100,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",72000,"CO","CO","M"
"2023","MI","FT","Data Engineer","Data Engineer",60000,"CO","CO","M"
"2023","SE","FT","Data Analyst","Data Analyst",81900,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",210000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",159090,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",118000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",94400,"US","US","M"
"2023","MI","FT","Data Architect","Data Engineer",90000,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",190000,"CA","CA","M"
"2023","MI","FT","Data Scientist","Data Scientist",125000,"CA","CA","M"
"2023","EN","FT","Data Engineer","Data Engineer",130002,"US","US","M"
"2023","EN","FT","Data Engineer","Data Engineer",71908,"US","US","M"
"2023","MI","FT","AI Scientist","AI Engineer",81838,"AU","AU","L"
"2023","EN","FT","Compliance Data Analyst","Data Analyst",60000,"US","US","L"
"2023","SE","FT","Machine Learning Scientist","Research Scientist",200000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",255000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",116990,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",82920,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",121000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",159000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",105000,"US","US","M"
"2023","MI","FT","Research Scientist","Research Scientist",155000,"US","US","M"
"2023","MI","FT","Research Scientist","Research Scientist",102000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",374000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",197500,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",187000,"US","US","M"
"2023","MI","FT","Applied Scientist","Research Scientist",20000,"NG","US","L"
"2023","SE","FT","Data Scientist","Data Scientist",119000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",73824,"GB","GB","M"
"2023","MI","FT","Data Analyst","Data Analyst",61520,"GB","GB","M"
"2023","SE","FT","Data Science Engineer","Data Scientist",266450,"US","US","M"
"2023","SE","FT","Data Science Engineer","Data Scientist",177700,"US","US","M"
"2023","SE","FT","Data Operations Specialist","Data Analyst",55720,"US","US","M"
"2023","SE","FT","Data Operations Specialist","Data Analyst",50700,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",196000,"US","US","M"
"2023","MI","FT","Data Architect","Data Engineer",135000,"US","US","M"
"2023","MI","FT","Data Architect","Data Engineer",115000,"US","US","M"
"2023","SE","FT","Machine Learning Software Engineer","ML Engineer",302000,"US","US","M"
"2023","SE","FT","Machine Learning Software Engineer","ML Engineer",189000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",55000,"US","US","M"
"2023","SE","FT","BI Analyst","BI Analyst",150000,"US","US","M"
"2023","SE","FT","BI Analyst","BI Analyst",93000,"US","US","M"
"2023","SE","FT","Data Engineer 2","Data Engineer",46565,"PL","PL","L"
"2023","MI","FT","Data Science Consultant","Data Scientist",100000,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",79350,"US","US","M"
"2023","MI","FT","Data Manager","Data Engineer",73824,"GB","GB","M"
"2023","MI","FT","Data Manager","Data Engineer",67672,"GB","GB","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",174000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",134000,"US","US","M"
"2023","MI","FT","Research Engineer","Research Scientist",155000,"US","US","M"
"2023","MI","FT","Research Engineer","Research Scientist",125000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",194400,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",132192,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",273400,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",182200,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",165000,"AU","AU","M"
"2023","MI","FT","Data Analyst","Data Analyst",142500,"AU","AU","M"
"2023","SE","FT","Data Scientist","Data Scientist",213654,"GB","GB","M"
"2023","SE","FT","Data Scientist","Data Scientist",142436,"GB","GB","M"
"2023","SE","FT","Data Engineer","Data Engineer",124230,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",68637,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",204000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",161500,"US","US","M"
"2023","SE","FT","Decision Scientist","Data Scientist",185900,"US","US","M"
"2023","SE","FT","Decision Scientist","Data Scientist",129300,"US","US","M"
"2023","MI","FT","Research Scientist","Research Scientist",100000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",95000,"US","US","M"
"2023","SE","FT","ML Engineer","ML Engineer",287700,"US","US","L"
"2023","SE","FT","ML Engineer","ML Engineer",148000,"US","US","L"
"2023","SE","FT","Data Scientist","Data Scientist",227240,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",197600,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",221000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",185000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",178500,"US","US","M"
"2023","MI","FT","Analytics Engineer","Data Engineer",146100,"GB","GB","M"
"2023","MI","FT","Analytics Engineer","Data Engineer",112400,"GB","GB","M"
"2023","MI","FT","Data Architect","Data Engineer",86128,"GB","GB","M"
"2023","MI","FT","Data Architect","Data Engineer",79976,"GB","GB","M"
"2023","SE","FT","Data Engineer","Data Engineer",285000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",205000,"US","US","M"
"2023","EN","FT","Computer Vision Engineer","ML Engineer",90000,"IN","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",237400,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",158200,"US","US","M"
"2023","SE","FT","ML Engineer","ML Engineer",192000,"US","US","M"
