work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,Mid,Full-Time,Data Engineer,153000,United States Dollar,153000,United States,-,United States,Medium
2022,Senior,Full-Time,Machine Learning Engineer,255000,United States Dollar,255000,Mexico,-,Mexico,Medium
2022,Senior,Full-Time,Machine Learning Engineer,185000,United States Dollar,185000,Mexico,-,Mexico,Medium
2022,Mid,Full-Time,Data Analyst,350000,British Pound Sterling,430967,United Kingdom,-,United Kingdom,Medium
2022,Mid,Full-Time,Data Analyst,45000,British Pound Sterling,55410,United Kingdom,-,United Kingdom,Medium
2022,Senior,Full-Time,Data Analyst,48000,Euro,50432,Spain,-,Spain,Medium
2022,Senior,Full-Time,Data Analyst,38000,Euro,39925,Spain,-,Spain,Medium
2022,Senior,Full-Time,Data Analyst,169000,United States Dollar,169000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,110600,United States Dollar,110600,United States,-,United States,Medium
2022,Entry,Full-Time,BI Data Analyst,58000,Euro,60938,Germany,-,Germany,Large
2022,Senior,Full-Time,BI Developer,140000,United States Dollar,140000,United States,-,United States,Medium
2022,Senior,Full-Time,BI Developer,120000,United States Dollar,120000,United States,-,United States,Medium
2022,Entry,Full-Time,Data Analyst,50000,United States Dollar,50000,United States,-,United States,Large
2022,Mid,Full-Time,MLOps Engineer,134000,United States Dollar,134000,United States,-,United States,Medium
2022,Mid,Full-Time,MLOps Engineer,124000,United States Dollar,124000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,166700,United States Dollar,166700,United States,-,United States,Medium
2022,Entry,Full-Time,Data Scientist,124234,United States Dollar,124234,United States,-,United States,Medium
2022,Entry,Full-Time,Data Scientist,74540,United States Dollar,74540,United States,-,United States,Medium
2022,Mid,Full-Time,Data Analyst,65000,United States Dollar,65000,United States,-,United States,Medium
2021,Mid,Full-Time,Data Analyst,1250000,Indian Rupee,16904,India,-,India,Large
2022,Entry,Full-Time,AI Scientist,200000,United States Dollar,200000,Canada,-,Canada,Large
2022,Senior,Full-Time,Data Engineer,220000,United States Dollar,220000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,146000,United States Dollar,146000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,65000,Euro,68293,Spain,-,Spain,Medium
2022,Senior,Full-Time,Data Specialist,110000,United States Dollar,110000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Specialist,70000,United States Dollar,70000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Architect,190000,United States Dollar,190000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Architect,135000,United States Dollar,135000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,128000,United States Dollar,128000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,81500,United States Dollar,81500,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,173000,United States Dollar,173000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,110000,United States Dollar,110000,United States,-,United States,Medium
2022,Senior,Full-Time,Machine Learning Engineer,120000,United States Dollar,120000,United States,-,United States,Medium
2022,Senior,Full-Time,Principal Machine Learning Engineer,190000,United States Dollar,190000,United States,-,United States,Large
2022,Senior,Full-Time,Data Engineer,194000,United States Dollar,194000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,129400,United States Dollar,129400,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,201000,United States Dollar,201000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,89200,United States Dollar,89200,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,165000,United States Dollar,165000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,125000,United States Dollar,125000,United States,-,United States,Medium
2022,Senior,Full-Time,Applied Scientist,230000,United States Dollar,230000,United States,-,United States,Medium
2022,Senior,Full-Time,Applied Scientist,196000,United States Dollar,196000,United States,-,United States,Medium
2022,Mid,Full-Time,Machine Learning Engineer,130000,United States Dollar,130000,United States,-,United States,Medium
2022,Mid,Full-Time,Machine Learning Engineer,90000,United States Dollar,90000,United States,-,United States,Medium
2022,Mid,Full-Time,Machine Learning Researcher,150000,United States Dollar,150000,United States,-,United States,Medium
2022,Mid,Full-Time,Machine Learning Researcher,100000,United States Dollar,100000,United States,-,United States,Medium
2022,Mid,Full-Time,Machine Learning Engineer,230000,United States Dollar,230000,United States,-,United States,Medium
2022,Mid,Full-Time,Machine Learning Engineer,150000,United States Dollar,150000,United States,-,United States,Medium
2022,Mid,Full-Time,Machine Learning Researcher,130000,United States Dollar,130000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Scientist,180000,United States Dollar,180000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Scientist,120000,United States Dollar,120000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,192500,United States Dollar,192500,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,140000,United States Dollar,140000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,152500,United States Dollar,152500,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,65000,United States Dollar,65000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,55000,United States Dollar,55000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,178750,United States Dollar,178750,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,160000,United States Dollar,160000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Scientist,60000,Euro,63040,France,-,France,Medium
2022,Mid,Full-Time,Machine Learning Scientist,165000,United States Dollar,165000,United States,-,United States,Medium
2022,Mid,Full-Time,Machine Learning Scientist,135000,United States Dollar,135000,United States,-,United States,Medium
2022,Senior,Full-Time,Analytics Engineer,170000,United States Dollar,170000,United States,-,United States,Medium
2022,Senior,Full-Time,Analytics Engineer,125000,United States Dollar,125000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,105000,United States Dollar,105000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,70000,United States Dollar,70000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,130000,United States Dollar,130000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,95000,United States Dollar,95000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,203500,United States Dollar,203500,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,152000,United States Dollar,152000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,197430,United States Dollar,197430,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,134760,United States Dollar,134760,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,197000,United States Dollar,197000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,99000,United States Dollar,99000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,162000,United States Dollar,162000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Engineer,105120,Euro,110446,Lithuania,-,Lithuania,Medium
2022,Mid,Full-Time,Data Engineer,75360,Euro,79178,Lithuania,-,Lithuania,Medium
2022,Mid,Full-Time,Data Science Consultant,57000,British Pound Sterling,70186,United Kingdom,-,United Kingdom,Medium
2022,Mid,Full-Time,Data Science Consultant,42000,British Pound Sterling,51716,United Kingdom,-,United Kingdom,Medium
2022,Senior,Full-Time,Data Architect,149040,United States Dollar,149040,United States,-,United States,Medium
2022,Senior,Full-Time,Data Architect,113900,United States Dollar,113900,United States,-,United States,Medium
2020,Mid,Full-Time,Business Data Analyst,95000,United States Dollar,95000,United States,-,United States,Medium
2021,Senior,Full-Time,Data Analyst,115000,United States Dollar,115000,United States,-,United States,Small
2022,Senior,Full-Time,Data Analyst,171000,United States Dollar,171000,United States,-,Australia,Large
2022,Entry,Freelance,Data Analytics Consultant,50000,United States Dollar,50000,Belgium,-,United States,Small
2022,Senior,Full-Time,Data Scientist,185900,United States Dollar,185900,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,129300,United States Dollar,129300,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,230000,United States Dollar,230000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,154600,United States Dollar,154600,United States,-,United States,Medium
2022,Mid,Full-Time,Data Engineer,75000,United States Dollar,75000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,213000,United States Dollar,213000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,152000,United States Dollar,152000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,70000,United States Dollar,70000,United States,-,United States,Medium
2022,Senior,Full-Time,Machine Learning Software Engineer,227200,United States Dollar,227200,Canada,-,Canada,Medium
2022,Senior,Full-Time,Machine Learning Software Engineer,168000,United States Dollar,168000,Canada,-,Canada,Medium
2022,Mid,Full-Time,Data Scientist,61000,Euro,64090,Germany,-,Germany,Medium
2022,Mid,Full-Time,Data Scientist,58000,Euro,60938,Germany,-,Germany,Medium
2022,Senior,Full-Time,ML Engineer,243000,United States Dollar,243000,United States,-,United States,Medium
2022,Senior,Full-Time,ML Engineer,183000,United States Dollar,183000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Scientist,130000,United States Dollar,130000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Scientist,90000,United States Dollar,90000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Analyst,165000,United States Dollar,165000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Analyst,124000,United States Dollar,124000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,178000,United States Dollar,178000,Canada,-,Canada,Medium
2022,Senior,Full-Time,Data Engineer,132000,United States Dollar,132000,Canada,-,Canada,Medium
2022,Senior,Full-Time,Data Engineer,300000,United States Dollar,300000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,116000,United States Dollar,116000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,96000,United States Dollar,96000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,75000,British Pound Sterling,92350,United Kingdom,-,United Kingdom,Medium
2022,Senior,Full-Time,Data Analyst,57000,British Pound Sterling,70186,United Kingdom,-,United Kingdom,Medium
2022,Senior,Full-Time,Data Analyst,105000,United States Dollar,105000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,70000,United States Dollar,70000,United States,-,United States,Medium
2022,Mid,Full-Time,Machine Learning Researcher,137000,Canadian Dollar,105236,Canada,-,Canada,Large
2022,Entry,Full-Time,Machine Learning Engineer,189750,United States Dollar,189750,United States,-,United States,Medium
2022,Entry,Full-Time,Machine Learning Engineer,140250,United States Dollar,140250,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,130000,United States Dollar,130000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Analyst,160000,United States Dollar,160000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Analyst,109000,United States Dollar,109000,United States,-,United States,Medium
2022,Senior,Full-Time,Research Engineer,250000,United States Dollar,250000,United States,-,United States,Medium
2022,Senior,Full-Time,Research Engineer,150000,United States Dollar,150000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Analyst,206000,United States Dollar,206000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,135000,United States Dollar,135000,United States,-,United States,Medium
2022,Senior,Full-Time,Machine Learning Engineer,110000,Euro,115573,France,-,France,Medium
2022,Senior,Full-Time,Machine Learning Engineer,70000,Euro,73546,France,-,France,Medium
2022,Senior,Full-Time,Data Engineer,40000,Euro,42026,Spain,-,Spain,Medium
2022,Senior,Full-Time,Data Engineer,191200,United States Dollar,191200,United States,-,United States,Medium
2022,Entry,Full-Time,Machine Learning Research Engineer,63000,Euro,66192,Germany,-,Germany,Large
2022,Senior,Full-Time,Data Engineer,230000,United States Dollar,230000,United States,-,United States,Large
2022,Senior,Full-Time,Data Engineer,154600,United States Dollar,154600,United States,-,United States,Large
2022,Mid,Full-Time,Data Analyst,80000,United States Dollar,80000,United States,-,United States,Large
2022,Senior,Full-Time,Analytics Engineer,135000,United States Dollar,135000,United States,-,United States,Medium
2022,Senior,Full-Time,Analytics Engineer,110000,United States Dollar,110000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Analytics Manager,155000,United States Dollar,155000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Analytics Manager,140000,United States Dollar,140000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,205000,United States Dollar,205000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,179500,United States Dollar,179500,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,134000,United States Dollar,134000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,145000,United States Dollar,145000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Architect,235000,United States Dollar,235000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Architect,175000,United States Dollar,175000,United States,-,United States,Medium
2022,Entry,Full-Time,Data Science Consultant,26000,Euro,27317,Spain,-,Spain,Large
2022,Mid,Full-Time,Data Engineer,90000,United States Dollar,90000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Specialist,165000,United States Dollar,165000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Specialist,135000,United States Dollar,135000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,168400,United States Dollar,168400,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,105200,United States Dollar,105200,United States,-,United States,Medium
2022,Mid,Full-Time,Deep Learning Engineer,70000,British Pound Sterling,86193,United Kingdom,-,United Kingdom,Medium
2022,Mid,Full-Time,Deep Learning Engineer,40000,British Pound Sterling,49253,United Kingdom,-,United Kingdom,Medium
2022,Senior,Full-Time,Data Engineer,200000,United States Dollar,200000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,198800,United States Dollar,198800,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,122600,United States Dollar,122600,United States,-,United States,Medium
2022,Entry,Freelance,Machine Learning Engineer,100000,United States Dollar,100000,"Iran, Islamic Republic of",-,"Iran, Islamic Republic of",Medium
2022,Mid,Full-Time,BI Data Analyst,100000,Euro,105066,France,-,France,Medium
2022,Mid,Full-Time,Analytics Engineer,85000,British Pound Sterling,104663,United Kingdom,-,United Kingdom,Medium
2022,Mid,Full-Time,Analytics Engineer,60000,British Pound Sterling,73880,United Kingdom,-,United Kingdom,Medium
2022,Senior,Full-Time,Data Engineer,125000,United States Dollar,125000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,110000,United States Dollar,110000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,148000,United States Dollar,148000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,107000,United States Dollar,107000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Analyst,100000,United States Dollar,100000,Canada,-,Canada,Medium
2022,Mid,Full-Time,Data Analyst,65000,United States Dollar,65000,Canada,-,Canada,Medium
2022,Senior,Full-Time,Data Engineer,60000,Euro,63040,Portugal,-,Portugal,Medium
2022,Senior,Full-Time,Data Engineer,35000,Euro,36773,Portugal,-,Portugal,Medium
2022,Senior,Full-Time,Data Science Manager,299500,United States Dollar,299500,United States,-,United States,Medium
2022,Senior,Full-Time,Data Science Manager,245100,United States Dollar,245100,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,168000,United States Dollar,168000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Engineer,161000,United States Dollar,161000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Engineer,118000,United States Dollar,118000,United States,-,United States,Medium
2022,Senior,Full-Time,Applied Scientist,205000,United States Dollar,205000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Science Manager,247500,United States Dollar,247500,United States,-,United States,Medium
2022,Senior,Full-Time,Data Science Manager,172200,United States Dollar,172200,United States,-,United States,Medium
2022,Senior,Full-Time,Data Management Specialist,65000,Euro,68293,Italy,-,Italy,Large
2022,Senior,Full-Time,Data Analyst,177000,United States Dollar,177000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,131000,United States Dollar,131000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,102000,United States Dollar,102000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Engineer,65000,United States Dollar,65000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,50000,British Pound Sterling,61566,United Kingdom,-,United Kingdom,Medium
2022,Senior,Full-Time,Data Engineer,35000,British Pound Sterling,43096,United Kingdom,-,United Kingdom,Medium
2022,Mid,Full-Time,Data Engineer,135000,United States Dollar,135000,United States,-,United States,Medium
2022,Entry,Full-Time,Data Scientist,80000,United States Dollar,80000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,231250,United States Dollar,231250,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,138750,United States Dollar,138750,United States,-,United States,Medium
2022,Senior,Full-Time,Analytics Engineer,193750,United States Dollar,193750,United States,-,United States,Medium
2022,Senior,Full-Time,Analytics Engineer,116250,United States Dollar,116250,United States,-,United States,Medium
2022,Senior,Full-Time,Analytics Engineer,231250,United States Dollar,231250,United States,-,United States,Medium
2022,Senior,Full-Time,Analytics Engineer,138750,United States Dollar,138750,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,193750,United States Dollar,193750,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,116250,United States Dollar,116250,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,208000,United States Dollar,208000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,127000,United States Dollar,127000,United States,-,United States,Medium
2022,Senior,Full-Time,Research Scientist,300000,United States Dollar,300000,United States,-,United States,Medium
2022,Senior,Full-Time,Research Scientist,196000,United States Dollar,196000,United States,-,United States,Medium
2021,Mid,Freelance,Autonomous Vehicle Technician,45555,United States Dollar,45555,American Samoa,-,Bahamas,Medium
2022,Senior,Full-Time,Data Scientist,205000,United States Dollar,205000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,185000,United States Dollar,185000,United States,-,United States,Medium
2022,Senior,Full-Time,Machine Learning Engineer,247500,United States Dollar,247500,United States,-,United States,Medium
2022,Senior,Full-Time,Machine Learning Engineer,172200,United States Dollar,172200,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,110000,United States Dollar,110000,United States,-,United States,Medium
2022,Entry,Full-Time,Data Scientist,6600000,Hungarian Forint,17684,Hungary,-,Hungary,Medium
2022,Senior,Full-Time,Data Science Tech Lead,375000,United States Dollar,375000,United States,-,United States,Large
2022,Senior,Full-Time,Data Scientist,225000,United States Dollar,225000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,156400,United States Dollar,156400,United States,-,United States,Medium
2022,Mid,Full-Time,Machine Learning Engineer,85000,British Pound Sterling,104663,United Kingdom,-,United Kingdom,Medium
2022,Mid,Full-Time,Machine Learning Engineer,65000,British Pound Sterling,80036,United Kingdom,-,United Kingdom,Medium
2022,Senior,Full-Time,Data Scientist,140700,United States Dollar,140700,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,93800,United States Dollar,93800,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,350000,United States Dollar,350000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,135000,United States Dollar,135000,United States,-,United States,Medium
2022,Mid,Full-Time,Machine Learning Engineer,100000,Swiss Franc,104697,Switzerland,-,Switzerland,Large
2022,Entry,Full-Time,Machine Learning Developer,33000,United States Dollar,33000,Italy,-,Germany,Small
2022,Entry,Full-Time,Machine Learning Scientist,33000,Euro,34672,Italy,-,Germany,Small
2022,Senior,Full-Time,Machine Learning Engineer,119000,United States Dollar,119000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,154560,United States Dollar,154560,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,123648,United States Dollar,123648,United States,-,United States,Medium
2022,Mid,Full-Time,Data Engineer,170000,United States Dollar,170000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Engineer,145000,United States Dollar,145000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,247500,United States Dollar,247500,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,172200,United States Dollar,172200,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,177500,United States Dollar,177500,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,134000,United States Dollar,134000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Architect,192564,United States Dollar,192564,United States,-,United States,Medium
2022,Senior,Full-Time,Data Architect,144854,United States Dollar,144854,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,179305,United States Dollar,179305,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,142127,United States Dollar,142127,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,315000,United States Dollar,315000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,225000,United States Dollar,225000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,243900,United States Dollar,243900,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,156600,United States Dollar,156600,United States,-,United States,Medium
2022,Mid,Full-Time,Data Analyst,79000,United States Dollar,79000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Scientist Lead,85000,Euro,89306,Austria,-,Austria,Large
2022,Senior,Full-Time,Data Engineer,182500,United States Dollar,182500,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,128500,United States Dollar,128500,United States,-,United States,Medium
2022,Entry,Full-Time,Data Manager,77300,United States Dollar,77300,United States,-,United States,Medium
2022,Entry,Full-Time,Data Manager,45600,United States Dollar,45600,United States,-,United States,Medium
2022,Senior,Full-Time,Data Architect,210000,United States Dollar,210000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Architect,136000,United States Dollar,136000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,140000,United States Dollar,140000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,247500,United States Dollar,247500,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,172200,United States Dollar,172200,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,184100,United States Dollar,184100,United States,-,United States,Medium
2022,Mid,Full-Time,Data Scientist,85000,United States Dollar,85000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Scientist,78000,United States Dollar,78000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,161000,United States Dollar,161000,United States,-,United States,Medium
2022,Executive,Full-Time,Head of Data,205000,United States Dollar,205000,United States,-,United States,Medium
2022,Executive,Full-Time,Head of Data,160000,United States Dollar,160000,United States,-,United States,Medium
2022,Entry,Full-Time,Data Engineer,50000,British Pound Sterling,61566,United Kingdom,-,United Kingdom,Medium
2022,Entry,Full-Time,Data Engineer,40000,British Pound Sterling,49253,United Kingdom,-,United Kingdom,Medium
2022,Senior,Full-Time,Data Scientist,245000,United States Dollar,245000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,180000,United States Dollar,180000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,198440,United States Dollar,198440,United States,-,United States,Large
2022,Senior,Full-Time,Data Scientist,144000,United States Dollar,144000,United States,-,United States,Large
2022,Senior,Full-Time,Data Engineer,240000,United States Dollar,240000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,198440,United States Dollar,198440,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,144000,United States Dollar,144000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Scientist,47000,British Pound Sterling,57872,United Kingdom,-,United Kingdom,Medium
2022,Entry,Full-Time,Data Analyst,64000,United States Dollar,64000,United States,-,United States,Large
2022,Entry,Full-Time,Data Scientist,38000,Euro,39925,France,-,France,Large
2022,Senior,Full-Time,Machine Learning Engineer,187200,United States Dollar,187200,Canada,-,Canada,Medium
2022,Senior,Full-Time,Machine Learning Engineer,116100,United States Dollar,116100,Canada,-,Canada,Medium
2022,Senior,Full-Time,Data Engineer,275000,United States Dollar,275000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,166000,United States Dollar,166000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,159699,United States Dollar,159699,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,138938,United States Dollar,138938,United States,-,United States,Medium
2022,Entry,Full-Time,BI Analyst,76000,United States Dollar,76000,United States,-,United States,Large
2022,Senior,Full-Time,Analytics Engineer,84000,British Pound Sterling,103432,United Kingdom,-,United Kingdom,Medium
2022,Senior,Full-Time,Analytics Engineer,75000,British Pound Sterling,92350,United Kingdom,-,United Kingdom,Medium
2022,Senior,Full-Time,Data Analyst,80000,United States Dollar,80000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,52500,United States Dollar,52500,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,236000,United States Dollar,236000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,182000,United States Dollar,182000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Analyst,135000,United States Dollar,135000,United States,-,United States,Medium
2022,Mid,Full-Time,Research Engineer,240000,United States Dollar,240000,United States,-,United States,Medium
2022,Entry,Part-Time,Data Analyst,125404,United States Dollar,125404,China,-,United States,Small
2022,Senior,Full-Time,Data Engineer,195000,United States Dollar,195000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Operations Analyst,123000,United States Dollar,123000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Operations Analyst,92250,United States Dollar,92250,United States,-,United States,Medium
2022,Mid,Full-Time,ML Engineer,180000,United States Dollar,180000,United States,-,United States,Medium
2022,Mid,Full-Time,ML Engineer,100000,United States Dollar,100000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,97000,United States Dollar,97000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,90000,United States Dollar,90000,United States,-,United States,Medium
2022,Senior,Full-Time,Machine Learning Engineer,180000,United States Dollar,180000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,260000,United States Dollar,260000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,180000,United States Dollar,180000,United States,-,United States,Medium
2022,Executive,Full-Time,Analytics Engineer,210000,United States Dollar,210000,United States,-,United States,Medium
2022,Executive,Full-Time,Analytics Engineer,157000,United States Dollar,157000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Analyst,80000,United States Dollar,80000,United States,-,United States,Medium
2022,Mid,Full-Time,Data Analyst,52500,United States Dollar,52500,United States,-,United States,Medium
2022,Senior,Full-Time,Data Architect,128000,United States Dollar,128000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Architect,81500,United States Dollar,81500,United States,-,United States,Medium
2022,Senior,Full-Time,Data Operations Engineer,105000,United States Dollar,105000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Operations Engineer,70000,United States Dollar,70000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,122500,United States Dollar,122500,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,171000,United States Dollar,171000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Engineer,117000,United States Dollar,117000,United States,-,United States,Medium
2022,Senior,Full-Time,Data Scientist,202800,United States Dollar,202800,United States,-,United States,Large
2022,Senior,Full-Time,Data Scientist,104300,United States Dollar,104300,United States,-,United States,Large
2022,Senior,Full-Time,Data Analyst,35000,Euro,36773,Spain,-,Spain,Medium
2022,Mid,Full-Time,Data Scientist,30000,United States Dollar,30000,Mexico,-,Mexico,Large
2022,Mid,Full-Time,Analytics Engineer,78000,United States Dollar,78000,Brazil,-,Brazil,Medium
2022,Mid,Full-Time,Analytics Engineer,48000,United States Dollar,48000,Brazil,-,Brazil,Medium
2022,Mid,Full-Time,Data Engineer,78000,United States Dollar,78000,Brazil,-,Brazil,Medium
