"work_year","experience_level","employment_type","job_title","job_category","salary_in_usd","employee_residence","company_location","remote_ratio","company_size"
"2023","SE","FT","Research Scientist","Research Scientist",248100,"US","US",100,"M"
"2023","SE","FT","Research Scientist","Research Scientist",145900,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",120000,"CA","CA",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",110000,"CA","CA",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",291500,"US","US",100,"M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",75344,"GB","GB",100,"M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",63192,"GB","GB",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",161800,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",141600,"US","US",100,"M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",58331,"GB","GB",100,"M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",46178,"GB","GB",100,"M"
"2023","SE","FT","Data Architect","Data Engineer",170000,"US","US",100,"M"
"2023","SE","FT","Data Architect","Data Engineer",110000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",236000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",182000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",261500,"US","US",100,"L"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",134500,"US","US",100,"L"
"2023","MI","FT","Data Scientist","Data Scientist",130000,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",90000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",210000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",165000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",185900,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",126000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",104584,"GB","GB",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",92280,"GB","GB",100,"M"
"2023","SE","FT","Analytics Engineer","Data Engineer",208500,"US","US",100,"M"
"2023","SE","FT","Analytics Engineer","Data Engineer",165000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",77737,"DE","DE",100,"L"
"2023","SE","FT","Data Engineer","Data Engineer",86374,"DE","SE",100,"L"
"2023","SE","FT","Business Intelligence Developer","BI Analyst",169000,"US","US",100,"M"
"2023","SE","FT","Business Intelligence Developer","BI Analyst",110600,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",309000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",142000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",323300,"US","US",100,"M"
"2023","SE","FT","Decision Scientist","Data Scientist",204500,"US","US",50,"M"
"2023","SE","FT","Decision Scientist","Data Scientist",142200,"US","US",100,"M"
"2023","MI","FT","Machine Learning Software Engineer","ML Engineer",24322,"IN","IN",100,"L"
"2023","SE","FT","BI Developer","BI Analyst",135000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Scientist","Research Scientist",180514,"GB","GB",100,"M"
"2023","SE","FT","Machine Learning Scientist","Research Scientist",108308,"GB","GB",100,"M"
"2023","SE","FT","BI Analyst","BI Analyst",118800,"US","US",100,"M"
"2023","SE","FT","BI Analyst","BI Analyst",75000,"US","US",100,"M"
"2023","SE","FT","Data Manager","Data Engineer",145000,"US","US",100,"M"
"2023","SE","FT","Data Manager","Data Engineer",130000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",180514,"GB","GB",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",108308,"GB","GB",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",193600,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",119700,"US","US",100,"M"
"2023","SE","FT","BI Analyst","BI Analyst",130800,"US","US",100,"M"
"2023","SE","FT","BI Analyst","BI Analyst",87200,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",215000,"US","US",100,"M"
"2023","EX","FT","Business Intelligence Engineer","BI Analyst",247500,"US","US",100,"M"
"2023","EX","FT","Business Intelligence Engineer","BI Analyst",172200,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",61520,"GB","GB",50,"M"
"2023","MI","FT","Data Scientist","Data Scientist",49216,"GB","GB",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",169000,"US","US",100,"M"
"2023","SE","FT","ML Engineer","ML Engineer",238000,"US","US",100,"M"
"2023","SE","FT","ML Engineer","ML Engineer",173000,"US","US",100,"M"
"2023","SE","FT","Business Intelligence Engineer","BI Analyst",156400,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",205785,"GB","GB",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",123471,"GB","GB",100,"M"
"2023","SE","FT","Data Science Manager","Data Scientist",299500,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",153600,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",106800,"US","US",100,"M"
"2023","EN","FT","AI Programmer","AI Engineer",40000,"KP","KP",100,"S"
"2023","SE","FT","Data Scientist","Data Scientist",71259,"ES","ES",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",125000,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",90000,"US","US",100,"M"
"2023","SE","FT","ML Engineer","ML Engineer",290000,"US","US",100,"M"
"2023","SE","FT","ML Engineer","ML Engineer",226000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",161000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",151000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",53120,"EE","EE",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",38868,"EE","EE",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",136994,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",101570,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",214500,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",278300,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",205700,"US","US",100,"M"
"2023","SE","FT","Applied Scientist","Research Scientist",185900,"US","US",100,"M"
"2023","SE","FT","Applied Scientist","Research Scientist",167310,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",114000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",162000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",225500,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",139400,"US","US",100,"M"
"2023","MI","FT","Data Analytics Manager","Data Analyst",177000,"US","US",100,"M"
"2023","MI","FT","Data Analytics Manager","Data Analyst",110000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",120350,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",74400,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",194000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",161000,"US","US",100,"M"
"2023","EN","FT","Research Engineer","Research Scientist",32390,"FR","FR",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",184950,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",119250,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",136000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",189000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",159090,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",91000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",82000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",149076,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",82365,"US","US",100,"M"
"2023","SE","FT","Applied Scientist","Research Scientist",192000,"US","US",100,"M"
"2023","SE","FT","Applied Scientist","Research Scientist",164000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",125000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",194595,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",158000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",240500,"US","US",100,"L"
"2023","SE","FT","Data Engineer","Data Engineer",123700,"US","US",100,"L"
"2023","SE","FT","Data Scientist","Data Scientist",212800,"US","US",100,"L"
"2023","SE","FT","Data Scientist","Data Scientist",111600,"US","US",100,"L"
"2023","MI","FT","Research Engineer","Research Scientist",257400,"US","US",100,"M"
"2023","MI","FT","Research Engineer","Research Scientist",193500,"US","US",100,"M"
"2023","SE","FT","ML Engineer","ML Engineer",305000,"US","US",100,"M"
"2023","SE","FT","ML Engineer","ML Engineer",245000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",205485,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",156560,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",168000,"US","US",100,"L"
"2023","SE","FT","Data Analyst","Data Analyst",78400,"US","US",100,"L"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",260000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",175000,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",130002,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",71908,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",212000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",132000,"US","US",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",177000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",164000,"US","US",100,"M"
"2023","SE","FT","Research Scientist","Research Scientist",248100,"US","US",100,"M"
"2023","SE","FT","Research Scientist","Research Scientist",145900,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",148000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",92000,"US","US",100,"M"
"2023","SE","FT","Applied Scientist","Research Scientist",248100,"US","US",100,"M"
"2023","SE","FT","Applied Scientist","Research Scientist",145900,"US","US",100,"M"
"2023","SE","FT","Data Lead","Data Scientist",155000,"US","US",100,"M"
"2023","SE","FT","Data Lead","Data Scientist",38000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",218000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",115000,"US","US",100,"M"
"2023","SE","FT","Data Strategist","Data Scientist",104000,"US","US",100,"M"
"2023","SE","FT","Data Strategist","Data Scientist",86000,"US","US",100,"M"
"2023","SE","FT","Analytics Engineer","Data Engineer",235400,"US","US",100,"M"
"2023","SE","FT","Analytics Engineer","Data Engineer",108320,"US","US",100,"M"
"2023","SE","FT","Data Quality Analyst","Data Analyst",95000,"US","US",100,"M"
"2023","SE","FT","Data Quality Analyst","Data Analyst",82000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",152375,"US","US",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",79000,"US","US",100,"M"
"2023","SE","FT","Research Scientist","Research Scientist",273400,"US","US",100,"M"
"2023","SE","FT","Research Scientist","Research Scientist",182200,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",285000,"US","US",100,"M"
"2023","SE","FT","Applied Scientist","Research Scientist",220000,"US","US",100,"M"
"2023","SE","FT","Applied Scientist","Research Scientist",170000,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",174500,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",113000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",125000,"US","US",100,"M"
"2023","MI","FT","Applied Scientist","Research Scientist",250000,"US","US",100,"M"
"2023","MI","FT","Applied Scientist","Research Scientist",125000,"US","US",100,"M"
"2023","MI","FT","Research Scientist","Research Scientist",275000,"US","US",100,"M"
"2023","MI","FT","Research Scientist","Research Scientist",200000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",258800,"GB","GB",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",199200,"GB","GB",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",177000,"GB","GB",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",136000,"GB","GB",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",115000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",138860,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",122720,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",118000,"US","US",50,"M"
"2023","EX","FT","Data Scientist","Data Scientist",299500,"US","US",100,"M"
"2023","EX","FT","Data Scientist","Data Scientist",249600,"US","US",100,"M"
"2023","SE","FT","Business Intelligence Engineer","BI Analyst",185000,"US","US",100,"L"
"2023","SE","FT","Business Intelligence Engineer","BI Analyst",79600,"US","US",100,"L"
"2023","MI","FT","Data Analyst","Data Analyst",15680,"PH","PH",100,"L"
"2023","MI","FT","Data Engineer","Data Engineer",110000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",297000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",138000,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",135000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",267100,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",167200,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",202000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",174350,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",126800,"US","US",100,"M"
"2023","SE","FT","Data Architect","Data Engineer",117000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",150931,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",143250,"US","US",100,"M"
"2023","SE","FT","AI Architect","AI Engineer",330000,"US","US",100,"M"
"2023","SE","FT","AI Architect","AI Engineer",204000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",324000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",159000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",231000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",157250,"US","US",100,"M"
"2023","SE","FT","Machine Learning Scientist","Research Scientist",240000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Scientist","Research Scientist",157250,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",232000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",108000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",277300,"GB","GB",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",213300,"GB","GB",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",180000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",209000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",184250,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",167500,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",230000,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",175000,"US","US",100,"M"
"2023","MI","FT","Computer Vision Engineer","ML Engineer",110736,"GB","GB",100,"M"
"2023","MI","FT","Computer Vision Engineer","ML Engineer",92280,"GB","GB",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",154440,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",68550,"US","US",100,"M"
"2023","EN","FT","Data Analyst","Data Analyst",90000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",226600,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",140100,"US","US",100,"M"
"2023","SE","FT","Business Intelligence Analyst","BI Analyst",171050,"US","US",100,"M"
"2023","SE","FT","Business Intelligence Analyst","BI Analyst",124400,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",226600,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",140100,"US","US",100,"M"
"2023","EN","FT","Data Analyst","Data Analyst",49216,"GB","GB",100,"M"
"2023","EN","FT","Data Analyst","Data Analyst",41833,"GB","GB",100,"M"
"2023","SE","FT","Data Architect","Data Engineer",80000,"US","US",100,"M"
"2023","SE","FT","Data Architect","Data Engineer",52500,"US","US",100,"M"
"2023","SE","FT","Research Engineer","Research Scientist",253000,"US","US",100,"M"
"2023","SE","FT","Research Engineer","Research Scientist",156400,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",300000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",235000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",223100,"US","US",100,"L"
"2023","SE","FT","Data Analyst","Data Analyst",114700,"US","US",100,"L"
"2023","SE","FT","Data Analyst","Data Analyst",172800,"GB","GB",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",110000,"GB","GB",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",152375,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",94000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",183000,"CA","CA",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",125000,"CA","CA",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",134000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",57007,"EE","EE",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",44051,"EE","EE",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",258750,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",172500,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",254000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",200000,"US","US",100,"M"
"2023","SE","FT","Applied Scientist","Research Scientist",230000,"US","US",100,"M"
"2023","SE","FT","Applied Scientist","Research Scientist",196000,"US","US",100,"M"
"2023","MI","FT","BI Developer","BI Analyst",128000,"US","US",100,"M"
"2023","MI","FT","BI Developer","BI Analyst",81500,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",150000,"US","US",50,"M"
"2023","SE","FT","Data Engineer","Data Engineer",109528,"US","US",100,"M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",287500,"AU","AU",100,"M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",207500,"AU","AU",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",134200,"GB","GB",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",103200,"GB","GB",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",269500,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",166600,"US","US",100,"M"
"2023","SE","FT","Principal Data Scientist","Data Scientist",160000,"US","US",100,"L"
"2023","SE","FT","Data Analyst","Data Analyst",93919,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",51962,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",186600,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",119800,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",280000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",200000,"US","US",100,"M"
"2023","SE","FT","ML Engineer","ML Engineer",383910,"US","US",100,"M"
"2023","SE","FT","ML Engineer","ML Engineer",315850,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",204000,"US","US",100,"M"
"2023","MI","FT","Applied Scientist","Research Scientist",198000,"US","US",100,"M"
"2023","MI","FT","Applied Scientist","Research Scientist",132000,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",141600,"US","US",100,"M"
"2023","MI","FT","Data Scientist","Data Scientist",94400,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",135000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",108000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",167560,"US","US",50,"M"
"2023","SE","FT","Data Engineer","Data Engineer",122000,"US","US",100,"M"
"2023","EN","FT","Data Engineer","Data Engineer",80000,"US","US",100,"M"
"2023","EN","FT","Data Engineer","Data Engineer",52500,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",238000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",149500,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",258000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",186600,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",116500,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",220000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",61520,"GB","GB",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",43064,"GB","GB",100,"M"
"2023","SE","FT","Applied Scientist","Research Scientist",175000,"US","US",100,"M"
"2023","SE","FT","Applied Scientist","Research Scientist",145000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",195000,"US","US",50,"M"
"2023","MI","FT","Research Scientist","Research Scientist",220000,"US","US",100,"M"
"2023","MI","FT","Research Scientist","Research Scientist",190000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",113366,"DE","DE",100,"L"
"2023","SE","CT","Consultant Data Engineer","Data Engineer",118539,"CA","CA",100,"L"
"2023","MI","FT","Data Analyst","Data Analyst",86128,"GB","GB",100,"L"
"2023","SE","FT","BI Developer","BI Analyst",167500,"US","US",100,"M"
"2023","SE","FT","BI Developer","BI Analyst",106500,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",146000,"GB","GB",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",97400,"GB","GB",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",278700,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",159300,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",323300,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",184700,"US","US",100,"M"
"2023","EN","FT","Data Analyst","Data Analyst",40747,"CA","CA",100,"L"
"2023","SE","FT","Data Engineer","Data Engineer",166364,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",116455,"US","US",100,"M"
"2023","SE","FT","Business Intelligence Analyst","BI Analyst",145000,"US","US",100,"M"
"2023","SE","FT","Business Intelligence Analyst","BI Analyst",125000,"US","US",100,"M"
"2023","MI","FT","Data Engineer","Data Engineer",76000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",160000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",131000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",250000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",222000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",166500,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",205600,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",105700,"US","US",100,"M"
"2023","SE","FT","Business Intelligence Developer","BI Analyst",138000,"US","US",100,"M"
"2023","SE","FT","Business Intelligence Developer","BI Analyst",67000,"US","US",100,"M"
"2023","SE","FT","Research Engineer","Research Scientist",211200,"US","US",100,"M"
"2023","SE","FT","Research Engineer","Research Scientist",176000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",230000,"US","US",50,"M"
"2023","MI","FT","Data Analyst","Data Analyst",60000,"US","US",100,"M"
"2023","SE","FT","Business Intelligence Analyst","BI Analyst",200000,"US","US",100,"M"
"2023","SE","FT","Business Intelligence Analyst","BI Analyst",180000,"US","US",100,"M"
"2023","SE","FT","BI Analyst","BI Analyst",18381,"TR","TR",100,"L"
"2023","SE","FT","Data Scientist","Data Scientist",155000,"US","US",100,"M"
"2023","EN","FT","Research Scientist","Research Scientist",200000,"US","US",100,"M"
"2023","EN","FT","Research Scientist","Research Scientist",120000,"US","US",100,"M"
"2023","EX","FT","Data Scientist","Data Scientist",126500,"US","US",100,"M"
"2023","EX","FT","Data Scientist","Data Scientist",78000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",157750,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",104650,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",176000,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",133000,"US","US",100,"M"
"2023","MI","FT","Data Analyst","Data Analyst",120000,"US","US",100,"M"
"2023","MI","FT","Machine Learning Specialist","ML Engineer",70000,"FR","FR",100,"M"
"2023","MI","FT","Machine Learning Specialist","ML Engineer",40000,"FR","FR",100,"M"
"2023","MI","FT","Research Scientist","Research Scientist",158080,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",182000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",150000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",171250,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",231000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",200800,"US","US",100,"M"
"2023","EN","FT","Research Scientist","Research Scientist",250800,"US","US",100,"M"
"2023","EN","FT","Research Scientist","Research Scientist",167200,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",159100,"US","US",100,"M"
"2023","SE","FT","Data Scientist","Data Scientist",120160,"US","US",100,"M"
"2023","SE","FT","Analytics Engineer","Data Engineer",110000,"US","US",100,"M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",165000,"US","US",100,"M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",149094,"US","US",100,"M"
"2023","EX","FT","Head of Data","Data Scientist",290000,"US","US",100,"L"
"2023","SE","FT","Business Intelligence Engineer","BI Analyst",247500,"US","US",100,"M"
"2023","SE","FT","Business Intelligence Engineer","BI Analyst",172200,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",175000,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",130000,"US","US",100,"M"
"2023","SE","FT","Data Analyst","Data Analyst",72250,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",162500,"US","US",100,"M"
"2023","EX","FT","Data Engineer","Data Engineer",130000,"US","US",100,"M"
"2023","EN","FT","Data Quality Engineer","Data Engineer",23753,"PT","PT",100,"L"
"2023","SE","FT","Research Analyst","Research Scientist",83000,"US","US",100,"M"
"2023","SE","FT","Research Analyst","Research Scientist",63967,"US","US",100,"M"
"2023","SE","FT","Research Analyst","Research Scientist",188600,"US","US",100,"M"
"2023","SE","FT","Research Analyst","Research Scientist",111550,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",219300,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",143000,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",232200,"US","US",100,"M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",133300,"US","US",100,"M"
"2023","SE","FT","Data Engineer","Data Engineer",80000,"US","US",100,"M"
